id,ord_date,shop_lat,shop_lon,dlv_lat,dlv_lon,cook_time,capacity_bike
54,2024-06-01 14:04:03,36.010597409167694,126.01115002791406,36.005178119167695,125.96681697791405,25,0.3
55,2024-06-01 14:04:04,35.992599759167696,126.02828790791403,35.993593779167696,126.01726011791405,20,0.24
56,2024-06-01 14:04:12,35.965742139167695,126.05273094791406,35.988906979167695,126.05090564791405,20,0.31
57,2024-06-01 14:04:18,35.982349399167695,125.94587878791404,35.985763139167695,125.96028113791405,20,0.28
58,2024-06-01 14:04:27,36.016460359167695,126.14677680791405,36.02018287916769,126.15253856791404,20,0.14
59,2024-06-01 14:04:29,35.99090392916769,125.94257327791405,35.9941085291677,125.96112840791406,20,0.2
60,2024-06-01 14:04:36,36.03537267916769,126.02753677791404,36.01509033916769,126.02505973791403,25,0.19
61,2024-06-01 14:04:42,35.963157179167695,125.94876794791404,35.9600731291677,125.95234469791404,15,0.13
62,2024-06-01 14:04:45,35.977738529167695,125.93065802791403,35.9728846691677,125.94269825791406,10,0.1
63,2024-06-01 14:04:49,35.9580186391677,125.93582478791404,35.9540391291677,125.94218784791406,20,0.16
64,2024-06-01 14:04:52,36.00551462916769,126.01023357791405,36.0043523591677,126.03020701791405,10,0.21
65,2024-06-01 14:05:01,35.96215728916769,125.94810136791403,35.96262249916769,125.95643443791406,10,0.47
66,2024-06-01 14:05:08,36.00118227916769,126.03673136791406,35.99140174916769,126.02027015791404,20,0.14
67,2024-06-01 14:05:09,36.01076459916769,126.04075852791405,36.025105249167694,126.02764871791405,10,0.41
68,2024-06-01 14:05:11,36.0826165591677,125.98553916791406,36.08214831916769,125.96472727791405,15,0.13
69,2024-06-01 14:05:14,35.9813513791677,126.04711989791406,36.0011990791677,126.07200787791405,15,0.18
70,2024-06-01 14:05:14,36.00909954916769,126.11777956791406,36.019104239167696,126.09134118791405,15,0.35
71,2024-06-01 14:05:28,36.006181749167695,126.03881437791404,36.011607909167694,126.00681141791404,25,0.15
72,2024-06-01 14:05:31,35.981712439167694,126.04645327791405,35.968379309167695,126.04748460791404,20,0.16
73,2024-06-01 14:05:36,36.03151219916769,126.03806373791406,36.04957959916769,126.03737873791405,15,0.35
74,2024-06-01 14:05:40,35.95526917916769,125.94840708791403,35.9395190191677,125.95841650791405,25,0.3
75,2024-06-01 14:05:47,36.01465177916769,125.97207001791404,36.000499229167694,125.97811919791405,45,0.38
76,2024-06-01 14:05:54,35.99025382916769,125.90092548791404,35.977696699167694,125.90094280791405,15,0.17
77,2024-06-01 14:06:04,35.9792656891677,125.90610459791404,35.9775767791677,125.91767429791406,10,0.13
78,2024-06-01 14:06:06,36.0767556991677,125.96351348791404,36.07019381916769,125.96563736791404,15,0.19
79,2024-06-01 14:06:15,35.99456953916769,125.90788179791406,35.996385859167695,125.91641054791404,15,0.23
80,2024-06-01 14:06:17,35.9962942491677,126.05334114791404,36.01756949916769,126.02965440791405,30,0.34
81,2024-06-01 14:06:32,36.0256512991677,126.01345495791404,36.03964217916769,126.03235459791404,15,0.24
82,2024-06-01 14:06:35,35.93979804916769,125.91254956791406,35.9468208991677,125.92253729791406,30,0.22
83,2024-06-01 14:06:35,36.08181090916769,125.97587336791406,36.077930369167696,125.98359484791405,15,0.14
84,2024-06-01 14:06:37,35.946797949167696,125.95007384791404,35.940857699167694,125.95346789791404,10,0.17
85,2024-06-01 14:06:44,36.014013219167694,125.98598547791406,36.00551154916769,125.98064667791405,15,0.12
86,2024-06-01 14:07:19,36.0187627291677,125.98856845791406,35.991865929167695,125.99436675791404,20,0.28
87,2024-06-01 14:07:25,35.994960469167694,126.02095514791404,36.01525779916769,126.02151889791404,20,0.11
88,2024-06-01 14:07:25,35.9572963291677,125.92690892791404,35.955527929167694,125.92532273791406,15,0.43
89,2024-06-01 14:07:27,35.99309848916769,125.96246035791404,35.98223007916769,125.98898785791405,25,0.11
90,2024-06-01 14:07:30,36.01770990916769,126.12991714791406,36.0097824891677,126.10630651791405,20,0.13
91,2024-06-01 14:07:34,36.016319609167695,126.04514686791404,36.005561739167696,126.04876473791404,20,0.15
92,2024-06-01 14:07:45,35.95640805916769,125.95512868791405,35.945520949167694,125.96745161791404,5,0.2
93,2024-06-01 14:07:46,36.063190829167695,125.95797548791404,36.0593993491677,125.96994541791406,20,0.18
94,2024-06-01 14:07:48,35.989183679167695,126.03906482791405,35.97788825916769,126.04784668791405,30,0.77
95,2024-06-01 14:07:56,35.95640805916769,125.95512868791405,35.958417249167695,125.95621594791405,5,0.18
96,2024-06-01 14:07:58,35.9629091091677,126.05186998791405,35.958374399167695,126.02466905791405,5,0.15
97,2024-06-01 14:08:02,35.97637966916769,126.04437027791406,35.98289355916769,126.03078344791405,30,0.33
98,2024-06-01 14:08:08,36.004182039167695,126.04231412791404,36.015863419167694,126.03513454791405,15,0.18
99,2024-06-01 14:08:11,36.000808829167696,126.03952348791404,35.99969592916769,126.03384965791406,15,0.25
100,2024-06-01 14:08:12,35.97637966916769,126.04437027791406,35.994057499167695,126.03378160791405,25,0.31
101,2024-06-01 14:08:14,36.009014219167696,126.00959464791404,35.996651459167694,125.99147514791406,25,0.24
102,2024-06-01 14:08:19,35.98018321916769,125.95893324791405,35.982788729167694,125.95464613791404,15,0.18
103,2024-06-01 14:08:20,35.977046209167696,126.04153716791404,35.965484509167695,126.04392537791404,20,0.42
104,2024-06-01 14:08:26,35.98596174916769,126.03523192791405,35.99332853916769,126.02821167791404,15,0.17
105,2024-06-01 14:08:33,36.009752829167695,125.98536248791405,36.027710559167694,126.00651832791405,15,0.19
106,2024-06-01 14:08:34,35.977824159167696,126.05573034791405,35.9691891591677,126.05853291791405,20,0.38
107,2024-06-01 14:08:36,35.9545192591677,125.94804602791405,35.95629092916769,125.93499824791405,30,0.39
108,2024-06-01 14:08:38,36.08308857916769,125.97792870791406,36.082459299167695,125.98329836791405,5,0.18
109,2024-06-01 14:08:38,36.031721829167694,126.05260548791404,36.0256985091677,126.05554938791406,20,0.35
110,2024-06-01 14:08:46,35.99507217916769,126.05403556791404,36.00307197916769,126.04357414791406,15,0.46
111,2024-06-01 14:08:47,36.0120716791677,126.13088943791405,36.01819752916769,126.14686121791405,25,0.2
112,2024-06-01 14:08:47,35.95526917916769,125.94840708791403,35.9702246391677,125.95147816791405,25,0.3
113,2024-06-01 14:09:13,36.02740094916769,126.00509453791406,36.025388639167694,125.99291811791406,20,0.24
114,2024-06-01 14:09:16,36.0105848291677,125.96983548791405,36.005445809167696,125.95511319791405,10,0.36
115,2024-06-01 14:09:17,35.9756005791677,125.96854363791405,35.975669769167695,125.97672869791404,15,0.2
116,2024-06-01 14:09:23,35.952475829167696,125.93885348791406,35.95076478916769,125.92850802791403,15,0.28
117,2024-06-01 14:09:24,35.938631469167696,125.91021646791404,35.940873329167694,125.91433508791405,30,0.22
118,2024-06-01 14:09:26,36.012791129167695,125.98529112791405,36.011258399167694,126.01244133791405,15,0.25
119,2024-06-01 14:09:26,36.0706338291677,125.96989048791406,36.078768779167696,125.96911886791403,15,0.35
120,2024-06-01 14:09:29,36.0079041991677,126.06186785791405,36.0036235291677,126.05311684791405,15,0.22
121,2024-06-01 14:09:40,35.98690457916769,125.95337799791406,35.97687972916769,125.96628210791405,25,0.28
122,2024-06-01 14:09:44,35.98551578916769,125.95026719791406,35.97492836916769,125.95273101791406,10,0.11
123,2024-06-01 14:09:47,35.995461039167694,126.05472993791406,36.01489153916769,126.03804341791405,20,0.24
124,2024-06-01 14:09:50,36.013488799167696,126.16394204791405,36.01382461916769,126.16263197791406,15,0.13
125,2024-06-01 14:09:51,36.0040150291677,126.02273251791405,36.02035300916769,126.04284061791404,10,0.17
126,2024-06-01 14:09:56,35.973239739167695,125.96840482791404,35.968013909167695,125.96366648791405,35,0.45
127,2024-06-01 14:10:02,36.031788899167694,125.98140205791404,36.0157087991677,126.00261550791404,20,0.23
128,2024-06-01 14:10:03,35.995655639167694,126.06467350791405,36.006544579167695,126.06372697791406,10,0.14
129,2024-06-01 14:10:07,36.08328297916769,125.97631773791406,36.0744461391677,125.98433310791404,40,0.27
130,2024-06-01 14:10:13,35.9532692491677,125.93976901791405,35.939397749167696,125.95119720791405,15,0.22
131,2024-06-01 14:10:42,35.95935403916769,126.05636968791404,35.95904418916769,126.06438041791404,20,0.29
132,2024-06-01 14:10:46,35.989071079167694,125.95776643791405,35.9833920391677,125.95263830791404,20,0.3
133,2024-06-01 14:10:47,35.963686869167695,126.05567518791406,35.96712145916769,126.04755116791404,15,0.14
134,2024-06-01 14:10:48,36.08181090916769,125.97587336791406,36.085814059167696,125.96479667791405,15,0.3
135,2024-06-01 14:10:56,36.002654029167694,126.02023277791406,36.007131449167694,126.02432956791404,15,0.24
136,2024-06-01 14:10:58,36.013264139167696,126.03084265791404,35.99084430916769,126.03852143791406,25,0.28
137,2024-06-01 14:10:58,35.98540628916769,126.03670402791406,36.000174699167694,126.01450653791406,5,0.31
138,2024-06-01 14:10:58,35.95781282916769,125.95028248791405,35.95304856916769,125.95284859791406,15,0.22
139,2024-06-01 14:11:00,35.99614382916769,126.00072848791405,36.009617659167695,126.00565647791404,5,0.33
140,2024-06-01 14:11:08,36.024040579167696,126.02464845791405,36.02053412916769,126.03882465791403,5,0.23
141,2024-06-01 14:11:10,35.999765769167695,126.03673140791406,36.0078946791677,126.04327527791403,15,0.24
142,2024-06-01 14:11:10,35.96687884916769,125.94121295791405,35.9759182491677,125.95068598791406,10,0.1
143,2024-06-01 14:11:16,36.0239295591677,126.02917584791405,36.0217827291677,126.03209532791405,15,0.2
144,2024-06-01 14:11:17,35.97154664916769,126.03170485791404,35.97868906916769,126.02261120791405,10,0.58
145,2024-06-01 14:11:18,36.009014219167696,126.00959464791404,35.999789569167696,126.00999071791404,25,0.39
146,2024-06-01 14:11:21,36.00603082916769,126.01622048791404,36.009097609167696,126.01734507791406,15,0.28
147,2024-06-01 14:11:24,35.9972096991677,125.99306865791405,35.980300629167694,125.99149144791406,15,0.15
148,2024-06-01 14:11:28,36.0349005791677,126.03109203791405,36.036953329167694,126.03102297791403,25,0.27
149,2024-06-01 14:11:31,36.01770990916769,126.12991714791406,36.0022846291677,126.10819852791406,25,0.2
150,2024-06-01 14:11:48,35.95651900916769,125.94676830791406,35.95252421916769,125.95067971791406,20,0.3
151,2024-06-01 14:12:01,35.9992379991677,126.03373168791404,35.999784569167694,126.03969355791403,10,0.23
152,2024-06-01 14:12:07,36.016460359167695,126.14677680791405,36.000095119167696,126.13986320791406,15,0.13
153,2024-06-01 14:12:18,36.063190829167695,125.95797548791404,36.071037509167695,125.97829995791406,20,0.34
154,2024-06-01 14:12:22,35.95721314916769,125.93424161791404,35.961201439167695,125.93475716791406,10,0.19
155,2024-06-01 14:12:26,35.998154639167694,126.02589906791405,35.99894218916769,126.02217511791406,20,0.21
156,2024-06-01 14:12:30,36.00551462916769,126.01023357791405,36.00135565916769,126.01437234791405,10,0.14
157,2024-06-01 14:12:36,35.99915464916769,126.03248179791404,35.99439933916769,126.03079860791405,15,0.26
158,2024-06-01 14:12:36,35.957896829167694,125.94867148791405,35.948807439167695,125.96056909791406,20,0.37
159,2024-06-01 14:12:44,36.02284598916769,126.00951093791406,36.0213420991677,126.00761548791405,15,0.18
160,2024-06-01 14:12:45,36.009014219167696,126.00959464791404,36.0116354391677,126.00885249791403,20,0.22
161,2024-06-01 14:12:48,36.03228961916769,126.02353721791405,36.04265763916769,126.01578177791404,25,0.19
162,2024-06-01 14:12:55,36.014708639167694,126.04278601791404,36.019475969167694,126.04983280791404,20,0.31
163,2024-06-01 14:12:57,36.027651129167694,126.01670461791406,36.02809448916769,125.97923042791405,15,0.39
164,2024-06-01 14:12:58,36.0245958691677,126.01389939791406,36.02061854916769,126.03765775791405,25,0.52
165,2024-06-01 14:13:05,35.96007599916769,126.04648165791406,35.950771079167694,126.05646520791404,20,0.22
166,2024-06-01 14:13:09,35.9954595291677,125.97287603791403,35.985282059167695,125.94464680791404,25,0.26
167,2024-06-01 14:13:21,35.974159369167694,126.13469571791404,35.966840759167695,126.12315539791405,15,0.16
168,2024-06-01 14:13:33,35.990877919167694,126.03853704791405,35.97501493916769,126.01702150791405,15,0.3
169,2024-06-01 14:13:36,36.002459969167695,126.04014769791405,36.002443639167694,126.04419618791405,5,0.21
170,2024-06-01 14:13:36,35.9529636291677,125.93454725791406,35.962044839167696,125.94098389791404,15,0.17
171,2024-06-01 14:13:48,36.02534412916769,125.99626618791405,36.046579209167696,125.95645475791406,15,0.16
172,2024-06-01 14:13:51,36.04192749916769,126.02756436791404,36.03556769916769,126.01485028791404,20,0.34
173,2024-06-01 14:13:54,36.0074314591677,126.03053729791404,36.00428222916769,126.04266435791405,15,0.15
174,2024-06-01 14:14:03,35.997736529167696,125.94487844791405,35.988599209167695,125.94413758791404,15,0.36
175,2024-06-01 14:14:04,36.0826165591677,125.98553916791406,36.071562049167696,125.97588117791406,15,0.15
176,2024-06-01 14:14:06,36.03203964916769,126.02364832791406,36.030503419167694,126.03987474791404,15,0.05
177,2024-06-01 14:14:13,36.02312371916769,126.00845546791405,36.02906772916769,126.04352618791404,15,0.39
178,2024-06-01 14:14:26,36.0712286891677,125.97112408791403,36.0892246491677,125.97140399791405,5,0.18
179,2024-06-01 14:14:27,36.000043219167694,126.02051060791405,35.9925498791677,126.03222610791406,5,0.12
180,2024-06-01 14:14:32,36.00815326916769,126.01264995791405,36.018036429167694,126.02364207791405,15,0.27
181,2024-06-01 14:14:40,36.0316788391677,126.03750822791406,36.0307199591677,126.05973730791405,10,0.15
182,2024-06-01 14:14:46,36.02640186916769,126.04861850791406,36.0090639691677,126.04078817791404,25,0.14
183,2024-06-01 14:14:48,35.98261582916769,125.94661548791404,36.0011821591677,125.97254112791404,25,0.21
184,2024-06-01 14:14:48,36.017819179167695,126.03131471791406,36.01000055916769,126.03212010791404,20,0.22
185,2024-06-01 14:15:06,35.964406939167695,125.94296286791405,35.965584059167696,125.94257293791404,10,0.2
186,2024-06-01 14:15:08,36.00603082916769,126.01622048791404,36.00583004916769,126.00504115791404,15,0.21
187,2024-06-01 14:15:11,35.9644624491677,125.94082416791406,35.9541398791677,125.91902472791404,15,0.2
188,2024-06-01 14:15:12,35.9987379391677,126.02728782791405,35.99259344916769,126.01531047791406,15,0.15
189,2024-06-01 14:15:15,35.9975995691677,126.04853598791405,36.00906466916769,126.04155271791404,25,0.26
190,2024-06-01 14:15:17,36.0142641791677,126.03931410791404,36.000907339167696,126.01846383791406,10,0.35
191,2024-06-01 14:15:22,36.0131252191677,126.02875951791404,36.0387381291677,126.01628014791405,20,0.26
192,2024-06-01 14:15:23,35.97857244916769,125.96762696791404,35.98089314916769,125.96398938791404,15,0.13
193,2024-06-01 14:15:24,35.989769539167696,126.00480853791404,35.98606177916769,125.98678530791406,10,0.24
194,2024-06-01 14:15:24,36.008460919167696,126.12805645791406,36.0163218691677,126.13944001791404,25,0.45
195,2024-06-01 14:15:25,35.9969608291677,126.05267452791404,35.9796233591677,126.05092029791405,15,0.22
196,2024-06-01 14:15:26,35.990987519167696,125.95682202791406,35.99359356916769,125.96471653791406,20,0.24
197,2024-06-01 14:15:27,35.9955154491677,125.99306870791403,36.0136496491677,125.97192683791405,25,0.13
198,2024-06-01 14:15:30,36.0784778491677,125.97017952791404,36.0621631791677,125.96070913791405,30,0.28
199,2024-06-01 14:15:40,35.96687884916769,125.94121295791405,35.961287559167694,125.95200472791404,10,0.16
200,2024-06-01 14:15:40,36.06417381916769,125.96476373791404,36.0635636491677,125.96747549791405,15,0.14
201,2024-06-01 14:15:44,36.0646181191677,125.95976415791404,36.0677189291677,125.96190429791406,15,0.3
202,2024-06-01 14:15:44,35.95907424916769,125.94537946791405,35.96653457916769,125.94881667791404,20,0.35
203,2024-06-01 14:15:49,36.03203964916769,126.02364832791406,36.026350199167695,126.01442127791404,15,0.14
204,2024-06-01 14:15:53,36.01193129916769,126.04972992791406,36.005911159167695,126.05384708791405,15,0.16
205,2024-06-01 14:15:53,36.076089249167694,125.97131837791406,36.09464328916769,125.98393131791406,15,0.21
206,2024-06-01 14:15:57,35.98945999916769,125.96151609791406,36.006205039167696,125.97109544791405,30,0.28
207,2024-06-01 14:15:58,36.027289859167695,126.00553894791406,36.0271992091677,126.00878131791404,20,0.21
208,2024-06-01 14:16:03,35.952352739167694,125.94293542791405,35.9554286091677,125.94351175791405,10,0.35
209,2024-06-01 14:16:17,35.97949190916769,126.12439091791404,35.9755195091677,126.14444734791405,5,0.18
210,2024-06-01 14:16:21,36.004225829167694,126.01299848791405,36.0190723891677,126.00643316791405,15,0.27
211,2024-06-01 14:16:32,35.975490719167695,126.03545441791405,35.975141039167696,126.04456119791405,25,0.22
212,2024-06-01 14:16:53,36.005274829167696,126.01009928791404,36.01389915916769,126.03303823791404,15,0.29
213,2024-06-01 14:16:54,36.00568141916769,126.01762181791406,36.010466969167695,125.98723968791404,20,0.18
214,2024-06-01 14:17:05,35.989850509167695,126.05211921791405,35.989326489167695,126.04947217791405,15,0.13
215,2024-06-01 14:17:12,35.95057509916769,125.93910247791405,35.950691989167694,125.94219400791405,20,0.2
216,2024-06-01 14:17:13,35.97832280916769,125.98551428791404,35.97430774916769,125.97659325791406,5,0.11
217,2024-06-01 14:17:14,35.9714076691677,126.02601091791405,35.974534819167694,126.02607760791406,15,0.32
218,2024-06-01 14:17:21,35.999710219167696,126.03656475791405,36.0084479791677,126.03835268791406,40,0.24
219,2024-06-01 14:17:36,36.063090509167694,125.95931979791405,36.079162089167696,125.97199216791404,15,0.36
220,2024-06-01 14:17:41,35.997766049167694,126.03945344791404,36.002652859167696,126.04121925791404,15,0.48
221,2024-06-01 14:18:00,35.9519082891677,125.93979682791405,35.958294439167695,125.94339940791406,15,0.36
222,2024-06-01 14:18:05,35.96100329916769,125.94794070791406,35.9532851391677,125.94638403791404,20,0.44
223,2024-06-01 14:18:09,35.9942371891677,125.95929393791405,35.9962073491677,125.95936619791405,15,0.2
224,2024-06-01 14:18:21,35.9531583891677,125.95268454791406,35.965475169167696,125.95808955791404,15,0.4
225,2024-06-01 14:18:22,36.0116806091677,126.01090001791405,35.99909520916769,125.98285088791405,10,0.18
226,2024-06-01 14:18:29,35.9949316691677,125.96532116791406,35.993584849167696,125.95884790791405,15,0.22
227,2024-06-01 14:18:30,35.9990153391677,126.05202193791405,35.9985716091677,126.03804991791404,15,0.2
228,2024-06-01 14:18:32,36.003847629167694,125.98195833791405,36.002503169167696,125.98051701791405,20,0.32
229,2024-06-01 14:18:38,35.981712439167694,126.04645327791405,35.9864517291677,126.05411675791404,20,0.36
230,2024-06-01 14:18:53,36.023873719167696,126.01298282791404,36.007501759167695,126.00474444791405,15,0.3
231,2024-06-01 14:19:03,36.0890876791677,125.96601292791405,36.08376802916769,125.95880665791404,20,0.34
232,2024-06-01 14:19:07,36.0333728491677,126.02431489791405,36.0105983191677,126.04003537791405,5,0.1
233,2024-06-01 14:19:30,36.00408582916769,126.00688748791404,35.971632649167695,125.99807734791403,15,0.16
234,2024-06-01 14:19:31,35.9890165191677,126.01128949791405,35.99132608916769,125.99509364791405,15,0.26
235,2024-06-01 14:19:34,35.98462850916769,126.03189891791405,35.974332769167695,126.02356666791405,20,0.18
236,2024-06-01 14:19:38,36.003956869167695,125.88071725791406,35.984041509167696,125.88216067791404,15,0.2
237,2024-06-01 14:19:40,35.9964608491677,126.05100801791406,36.00133581916769,126.02317841791404,30,0.52
238,2024-06-01 14:19:54,35.998265949167696,126.03728695791403,36.011960269167695,126.02599410791404,5,0.18
239,2024-06-01 14:19:59,36.03531711916769,126.02698127791405,36.035899209167695,126.03829090791405,50,0.15
240,2024-06-01 14:20:01,35.9985685991677,125.88116181791403,35.993303599167696,125.88030911791404,15,0.25
241,2024-06-01 14:20:07,36.0658402291677,125.96120844791406,36.062908969167694,125.95461897791404,30,0.21
242,2024-06-01 14:20:12,36.01212719916769,126.12975064791405,36.01528338916769,126.12698111791406,20,0.3
243,2024-06-01 14:20:43,36.0161242591677,125.99476242791405,36.00870279916769,125.99220454791404,5,0.33
244,2024-06-01 14:20:45,36.0131252191677,126.02875951791404,36.01000397916769,126.01370418791404,10,0.24
245,2024-06-01 14:20:49,35.983989799167695,126.03781508791405,35.9712816191677,126.02538018791404,20,0.46
246,2024-06-01 14:20:50,35.9982372791677,125.98876344791404,35.97945937916769,125.99019601791406,15,0.29
247,2024-06-01 14:20:50,36.00497068916769,126.00784110791406,36.014759649167694,126.00539438791404,15,0.19
248,2024-06-01 14:20:51,36.021207579167694,126.02512071791404,36.04770749916769,126.03114512791404,15,0.32
249,2024-06-01 14:20:52,35.97457248916769,125.94512906791405,35.9817692491677,125.96139198791406,20,0.3
250,2024-06-01 14:20:53,36.003876499167696,126.04098091791406,36.0000041091677,126.05067673791405,15,0.26
251,2024-06-01 14:20:58,35.977156389167696,125.99156934791404,35.99853144916769,126.00978350791405,15,0.2
252,2024-06-01 14:21:01,36.06200732916769,125.96109744791406,36.060621229167694,125.98321933791405,10,0.15
253,2024-06-01 14:21:09,36.00357100916769,126.04261966791404,36.01492701916769,126.03641227791405,5,0.37
254,2024-06-01 14:21:15,35.96479756916769,126.03989876791405,35.961241879167694,126.05339683791405,15,0.48
255,2024-06-01 14:21:19,36.0212625891677,125.99595661791406,36.01004107916769,125.98660484791404,30,0.37
256,2024-06-01 14:21:27,36.0167626691677,125.97287544791405,36.022790649167696,125.97630280791404,25,0.48
257,2024-06-01 14:21:47,35.9996818891677,126.00640074791406,36.00002309916769,125.99827982791405,15,0.15
258,2024-06-01 14:21:48,36.002459969167695,126.04014769791405,36.025859349167696,126.04483090791405,5,0.2
259,2024-06-01 14:21:48,35.984266919167695,126.00387361791405,36.00221655916769,126.00558834791406,40,0.42
260,2024-06-01 14:21:48,36.07481163916769,125.97245719791405,36.069338269167694,125.98135023791406,20,0.2
261,2024-06-01 14:21:59,36.003321049167695,126.04328628791404,35.99520588916769,126.06013810791404,20,0.5
262,2024-06-01 14:22:01,35.995932179167696,125.99920703791406,35.99094702916769,126.02982813791405,15,0.35
